x,y,z,vx,vy,vz,ax,ay,az,time
47229.44315,7473.541124,71346.09443,527.43705,78.316244,359.989044,0.005789,-0.085248,-9.581341,89.22
47234.71752,7474.324278,71349.69336,527.437108,78.315392,359.89323,0.005789,-0.085236,-9.58133,89.23
47239.99189,7475.107424,71353.29133,527.437166,78.31454,359.797417,0.005789,-0.085224,-9.581319,89.24
47245.26626,7475.890561,71356.88835,527.437224,78.313687,359.701604,0.005789,-0.085212,-9.581309,89.25
47250.54064,7476.673689,71360.48441,527.437282,78.312835,359.605791,0.005789,-0.0852,-9.581298,89.26
47255.81501,7477.456809,71364.07951,527.43734,78.311984,359.509978,0.005789,-0.085188,-9.581288,89.27
47261.08938,7478.23992,71367.67365,527.437398,78.311132,359.414165,0.005789,-0.085176,-9.581277,89.28
47266.36376,7479.023023,71371.26683,527.437456,78.31028,359.318353,0.005789,-0.085165,-9.581267,89.29
47271.63813,7479.806117,71374.85906,527.437514,78.309429,359.22254,0.005789,-0.085153,-9.581256,89.3
47276.91251,7480.589203,71378.45032,527.437571,78.308577,359.126728,0.005789,-0.085141,-9.581245,89.31
47282.18689,7481.37228,71382.04063,527.437629,78.307726,359.030915,0.005789,-0.085129,-9.581235,89.32
47287.46126,7482.155349,71385.62999,527.437687,78.306875,358.935103,0.005789,-0.085117,-9.581224,89.33
47292.73564,7482.938409,71389.21838,527.437745,78.306024,358.839291,0.005788,-0.085105,-9.581214,89.34
47298.01002,7483.721461,71392.80581,527.437803,78.305173,358.743479,0.005788,-0.085093,-9.581203,89.35
47303.2844,7484.504504,71396.39229,527.437861,78.304322,358.647667,0.005788,-0.085082,-9.581193,89.36
47308.55878,7485.287539,71399.97781,527.437919,78.303471,358.551855,0.005788,-0.08507,-9.581182,89.37
47313.83316,7486.070565,71403.56237,527.437977,78.302621,358.456043,0.005788,-0.085058,-9.581172,89.38
47319.10754,7486.853583,71407.14597,527.438035,78.30177,358.360232,0.005788,-0.085046,-9.581161,89.39
47324.38192,7487.636592,71410.72862,527.438092,78.30092,358.26442,0.005788,-0.085034,-9.58115,89.4
47329.6563,7488.419593,71414.3103,527.43815,78.30007,358.168609,0.005788,-0.085022,-9.58114,89.41
47334.93068,7489.202585,71417.89103,527.438208,78.29922,358.072798,0.005788,-0.08501,-9.581129,89.42
47340.20506,7489.985569,71421.4708,527.438266,78.29837,357.976986,0.005788,-0.084999,-9.581119,89.43
47345.47945,7490.768544,71425.04961,527.438324,78.29752,357.881175,0.005788,-0.084987,-9.581108,89.44
47350.75383,7491.55151,71428.62746,527.438382,78.29667,357.785364,0.005788,-0.084975,-9.581098,89.45
47356.02822,7492.334469,71432.20436,527.43844,78.29582,357.689554,0.005788,-0.084963,-9.581087,89.46
47361.3026,7493.117418,71435.7803,527.438498,78.294971,357.593743,0.005787,-0.084951,-9.581077,89.47
47366.57699,7493.90036,71439.35528,527.438555,78.294121,357.497932,0.005787,-0.084939,-9.581066,89.48
47371.85137,7494.683292,71442.9293,527.438613,78.293272,357.402122,0.005787,-0.084927,-9.581056,89.49
47377.12576,7495.466216,71446.50236,527.438671,78.292423,357.306311,0.005787,-0.084916,-9.581045,89.5
47382.40015,7496.249132,71450.07447,527.438729,78.291574,357.210501,0.005787,-0.084904,-9.581035,89.51
47387.67453,7497.032039,71453.64561,527.438787,78.290725,357.114691,0.005787,-0.084892,-9.581024,89.52
47392.94892,7497.814938,71457.2158,527.438845,78.289876,357.01888,0.005787,-0.08488,-9.581014,89.53
47398.22331,7498.597829,71460.78503,527.438903,78.289028,356.92307,0.005787,-0.084868,-9.581003,89.54
47403.4977,7499.38071,71464.35331,527.438961,78.288179,356.82726,0.005787,-0.084856,-9.580993,89.55
47408.77209,7500.163584,71467.92062,527.439018,78.287331,356.731451,0.005787,-0.084844,-9.580982,89.56
47414.04648,7500.946448,71471.48698,527.439076,78.286482,356.635641,0.005787,-0.084833,-9.580972,89.57
47419.32087,7501.729305,71475.05237,527.439134,78.285634,356.539831,0.005787,-0.084821,-9.580961,89.58
47424.59527,7502.512153,71478.61681,527.439192,78.284786,356.444022,0.005786,-0.084809,-9.580951,89.59
47429.86966,7503.294992,71482.1803,527.43925,78.283938,356.348212,0.005786,-0.084797,-9.58094,89.6
47435.14405,7504.077823,71485.74282,527.439308,78.28309,356.252403,0.005786,-0.084785,-9.58093,89.61
47440.41844,7504.860645,71489.30439,527.439366,78.282242,356.156594,0.005786,-0.084773,-9.580919,89.62
47445.69284,7505.643459,71492.86499,527.439423,78.281395,356.060785,0.005786,-0.084761,-9.580909,89.63
47450.96723,7506.426265,71496.42464,527.439481,78.280547,355.964976,0.005786,-0.08475,-9.580898,89.64
47456.24163,7507.209062,71499.98334,527.439539,78.2797,355.869167,0.005786,-0.084738,-9.580888,89.65
47461.51603,7507.99185,71503.54107,527.439597,78.278853,355.773358,0.005786,-0.084726,-9.580877,89.66
47466.79042,7508.77463,71507.09784,527.439655,78.278005,355.677549,0.005786,-0.084714,-9.580867,89.67
47472.06482,7509.557402,71510.65366,527.439713,78.277158,355.581741,0.005786,-0.084702,-9.580857,89.68
47477.33922,7510.340165,71514.20852,527.439771,78.276312,355.485932,0.005786,-0.08469,-9.580846,89.69
47482.61361,7511.12292,71517.76242,527.439828,78.275465,355.390124,0.005786,-0.084678,-9.580836,89.7
47487.88801,7511.905666,71521.31537,527.439886,78.274618,355.294316,0.005785,-0.084667,-9.580825,89.71
47493.16241,7512.688404,71524.86735,527.439944,78.273772,355.198508,0.005785,-0.084655,-9.580815,89.72
47498.43681,7513.471133,71528.41838,527.440002,78.272925,355.1027,0.005785,-0.084643,-9.580804,89.73
47503.71121,7514.253854,71531.96845,527.44006,78.272079,355.006892,0.005785,-0.084631,-9.580794,89.74
47508.98561,7515.036566,71535.51756,527.440118,78.271233,354.911084,0.005785,-0.084619,-9.580783,89.75
47514.26002,7515.81927,71539.06571,527.440176,78.270387,354.815276,0.005785,-0.084607,-9.580773,89.76
47519.53442,7516.601965,71542.61291,527.440233,78.269541,354.719469,0.005785,-0.084595,-9.580763,89.77
47524.80882,7517.384652,71546.15914,527.440291,78.268695,354.623661,0.005785,-0.084584,-9.580752,89.78
47530.08323,7518.167331,71549.70442,527.440349,78.267849,354.527854,0.005785,-0.084572,-9.580742,89.79
47535.35763,7518.950001,71553.24874,527.440407,78.267003,354.432046,0.005785,-0.08456,-9.580731,89.8
47540.63203,7519.732662,71556.7921,527.440465,78.266158,354.336239,0.005785,-0.084548,-9.580721,89.81
47545.90644,7520.515315,71560.33451,527.440523,78.265313,354.240432,0.005785,-0.084536,-9.58071,89.82
47551.18085,7521.29796,71563.87595,527.44058,78.264467,354.144625,0.005784,-0.084524,-9.5807,89.83
47556.45525,7522.080596,71567.41644,527.440638,78.263622,354.048818,0.005784,-0.084512,-9.58069,89.84
47561.72966,7522.863224,71570.95597,527.440696,78.262777,353.953011,0.005784,-0.084501,-9.580679,89.85
47567.00407,7523.645843,71574.49454,527.440754,78.261932,353.857205,0.005784,-0.084489,-9.580669,89.86
47572.27847,7524.428454,71578.03216,527.440812,78.261088,353.761398,0.005784,-0.084477,-9.580658,89.87
47577.55288,7525.211057,71581.56881,527.44087,78.260243,353.665592,0.005784,-0.084465,-9.580648,89.88
47582.82729,7525.993651,71585.10451,527.440928,78.259398,353.569785,0.005784,-0.084453,-9.580638,89.89
47588.1017,7526.776236,71588.63925,527.440985,78.258554,353.473979,0.005784,-0.084441,-9.580627,89.9
47593.37611,7527.558813,71592.17303,527.441043,78.25771,353.378173,0.005784,-0.084429,-9.580617,89.91
47598.65052,7528.341382,71595.70586,527.441101,78.256865,353.282367,0.005784,-0.084418,-9.580606,89.92
47603.92493,7529.123942,71599.23772,527.441159,78.256021,353.186561,0.005784,-0.084406,-9.580596,89.93
47609.19935,7529.906494,71602.76863,527.441217,78.255177,353.090755,0.005784,-0.084394,-9.580586,89.94
47614.47376,7530.689037,71606.29858,527.441275,78.254334,352.994949,0.005784,-0.084382,-9.580575,89.95
47619.74817,7531.471572,71609.82757,527.441332,78.25349,352.899143,0.005783,-0.08437,-9.580565,89.96
47625.02259,7532.254099,71613.3556,527.44139,78.252646,352.803338,0.005783,-0.084358,-9.580555,89.97
47630.297,7533.036617,71616.88268,527.441448,78.251803,352.707532,0.005783,-0.084346,-9.580544,89.98
47635.57142,7533.819126,71620.4088,527.441506,78.25096,352.611727,0.005783,-0.084335,-9.580534,89.99
47640.84583,7534.601627,71623.93396,527.441564,78.250116,352.515922,0.005783,-0.084323,-9.580523,90
47646.12025,7535.38412,71627.45816,527.441622,78.249273,352.420117,0.005783,-0.084311,-9.580513,90.01
47651.39467,7536.166604,71630.9814,527.441679,78.24843,352.324312,0.005783,-0.084299,-9.580503,90.02
47656.66908,7536.94908,71634.50369,527.441737,78.247587,352.228507,0.005783,-0.084287,-9.580492,90.03
47661.9435,7537.731548,71638.02501,527.441795,78.246745,352.132702,0.005783,-0.084275,-9.580482,90.04
47667.21792,7538.514007,71641.54538,527.441853,78.245902,352.036897,0.005783,-0.084263,-9.580472,90.05
47672.49234,7539.296457,71645.06479,527.441911,78.245059,351.941093,0.005783,-0.084252,-9.580461,90.06
47677.76676,7540.0789,71648.58325,527.441969,78.244217,351.845288,0.005783,-0.08424,-9.580451,90.07
47683.04118,7540.861333,71652.10074,527.442026,78.243375,351.749484,0.005782,-0.084228,-9.580441,90.08
47688.3156,7541.643759,71655.61728,527.442084,78.242533,351.653679,0.005782,-0.084216,-9.58043,90.09
47693.59002,7542.426176,71659.13286,527.442142,78.241691,351.557875,0.005782,-0.084204,-9.58042,90.1
47698.86444,7543.208584,71662.64748,527.4422,78.240849,351.462071,0.005782,-0.084192,-9.58041,90.11
47704.13886,7543.990984,71666.16114,527.442258,78.240007,351.366267,0.005782,-0.08418,-9.580399,90.12
47709.41329,7544.773376,71669.67384,527.442315,78.239165,351.270463,0.005782,-0.084169,-9.580389,90.13
47714.68771,7545.555759,71673.18559,527.442373,78.238324,351.174659,0.005782,-0.084157,-9.580379,90.14
47719.96214,7546.338134,71676.69638,527.442431,78.237482,351.078856,0.005782,-0.084145,-9.580368,90.15
47725.23656,7547.1205,71680.20621,527.442489,78.236641,350.983052,0.005782,-0.084133,-9.580358,90.16
47730.51099,7547.902858,71683.71508,527.442547,78.2358,350.887249,0.005782,-0.084121,-9.580348,90.17
47735.78541,7548.685208,71687.223,527.442605,78.234959,350.791445,0.005782,-0.084109,-9.580337,90.18
47741.05984,7549.467549,71690.72995,527.442662,78.234118,350.695642,0.005782,-0.084097,-9.580327,90.19
47746.33427,7550.249882,71694.23595,527.44272,78.233277,350.599839,0.005781,-0.084086,-9.580317,90.2
47751.60869,7551.032206,71697.74099,527.442778,78.232436,350.504036,0.005781,-0.084074,-9.580306,90.21
47756.88312,7551.814522,71701.24507,527.442836,78.231595,350.408233,0.005781,-0.084062,-9.580296,90.22
47762.15755,7552.59683,71704.7482,527.442894,78.230755,350.31243,0.005781,-0.08405,-9.580286,90.23
47767.43198,7553.379129,71708.25036,527.442951,78.229914,350.216627,0.005781,-0.084038,-9.580275,90.24
47772.70641,7554.161419,71711.75157,527.443009,78.229074,350.120825,0.005781,-0.084026,-9.580265,90.25
47777.98084,7554.943702,71715.25182,527.443067,78.228234,350.025022,0.005781,-0.084014,-9.580255,90.26
47783.25527,7555.725976,71718.75112,527.443125,78.227394,349.92922,0.005781,-0.084003,-9.580245,90.27
47788.5297,7556.508241,71722.24945,527.443183,78.226554,349.833417,0.005781,-0.083991,-9.580234,90.28
47793.80414,7557.290498,71725.74683,527.44324,78.225714,349.737615,0.005781,-0.083979,-9.580224,90.29
47799.07857,7558.072747,71729.24324,527.443298,78.224875,349.641813,0.005781,-0.083967,-9.580214,90.3
47804.353,7558.854988,71732.7387,527.443356,78.224035,349.546011,0.005781,-0.083955,-9.580203,90.31
47809.62744,7559.63722,71736.23321,527.443414,78.223196,349.450209,0.005781,-0.083943,-9.580193,90.32
47814.90187,7560.419443,71739.72675,527.443472,78.222356,349.354407,0.00578,-0.083931,-9.580183,90.33
47820.17631,7561.201658,71743.21934,527.44353,78.221517,349.258605,0.00578,-0.08392,-9.580173,90.34
47825.45074,7561.983865,71746.71096,527.443587,78.220678,349.162804,0.00578,-0.083908,-9.580162,90.35
47830.72518,7562.766063,71750.20163,527.443645,78.219839,349.067002,0.00578,-0.083896,-9.580152,90.36
47835.99962,7563.548253,71753.69135,527.443703,78.219,348.971201,0.00578,-0.083884,-9.580142,90.37
47841.27405,7564.330435,71757.1801,527.443761,78.218162,348.875399,0.00578,-0.083872,-9.580132,90.38
47846.54849,7565.112608,71760.6679,527.443819,78.217323,348.779598,0.00578,-0.08386,-9.580121,90.39
47851.82293,7565.894773,71764.15473,527.443876,78.216485,348.683797,0.00578,-0.083848,-9.580111,90.4
47857.09737,7566.67693,71767.64061,527.443934,78.215646,348.587996,0.00578,-0.083837,-9.580101,90.41
47862.37181,7567.459078,71771.12554,527.443992,78.214808,348.492195,0.00578,-0.083825,-9.580091,90.42
47867.64625,7568.241217,71774.6095,527.44405,78.21397,348.396394,0.00578,-0.083813,-9.58008,90.43
47872.92069,7569.023349,71778.09251,527.444108,78.213132,348.300594,0.00578,-0.083801,-9.58007,90.44
47878.19513,7569.805472,71781.57455,527.444165,78.212294,348.204793,0.005779,-0.083789,-9.58006,90.45
47883.46958,7570.587586,71785.05564,527.444223,78.211456,348.108993,0.005779,-0.083777,-9.58005,90.46
47888.74402,7571.369692,71788.53578,527.444281,78.210618,348.013192,0.005779,-0.083765,-9.580039,90.47
47894.01846,7572.15179,71792.01495,527.444339,78.209781,347.917392,0.005779,-0.083754,-9.580029,90.48
47899.29291,7572.93388,71795.49317,527.444396,78.208943,347.821592,0.005779,-0.083742,-9.580019,90.49
47904.56735,7573.715961,71798.97042,527.444454,78.208106,347.725792,0.005779,-0.08373,-9.580009,90.5
47909.8418,7574.498033,71802.44672,527.444512,78.207269,347.629992,0.005779,-0.083718,-9.579999,90.51
47915.11624,7575.280098,71805.92207,527.44457,78.206432,347.534192,0.005779,-0.083706,-9.579988,90.52
47920.39069,7576.062154,71809.39645,527.444628,78.205595,347.438392,0.005779,-0.083694,-9.579978,90.53
47925.66514,7576.844201,71812.86988,527.444685,78.204758,347.342592,0.005779,-0.083682,-9.579968,90.54
47930.93958,7577.62624,71816.34234,527.444743,78.203921,347.246793,0.005779,-0.08367,-9.579958,90.55
47936.21403,7578.408271,71819.81385,527.444801,78.203085,347.150993,0.005779,-0.083659,-9.579947,90.56
47941.48848,7579.190294,71823.2844,527.444859,78.202248,347.055194,0.005779,-0.083647,-9.579937,90.57
47946.76293,7579.972308,71826.754,527.444917,78.201412,346.959395,0.005778,-0.083635,-9.579927,90.58
47952.03738,7580.754314,71830.22263,527.444974,78.200576,346.863595,0.005778,-0.083623,-9.579917,90.59
47957.31183,7581.536311,71833.69031,527.445032,78.19974,346.767796,0.005778,-0.083611,-9.579907,90.6
47962.58628,7582.3183,71837.15703,527.44509,78.198904,346.671997,0.005778,-0.083599,-9.579896,90.61
47967.86073,7583.100281,71840.62279,527.445148,78.198068,346.576199,0.005778,-0.083587,-9.579886,90.62
47973.13518,7583.882253,71844.0876,527.445205,78.197232,346.4804,0.005778,-0.083576,-9.579876,90.63
47978.40964,7584.664217,71847.55144,527.445263,78.196396,346.384601,0.005778,-0.083564,-9.579866,90.64
47983.68409,7585.446173,71851.01433,527.445321,78.195561,346.288803,0.005778,-0.083552,-9.579856,90.65
47988.95854,7586.22812,71854.47626,527.445379,78.194726,346.193004,0.005778,-0.08354,-9.579846,90.66
47994.233,7587.010059,71857.93723,527.445437,78.19389,346.097206,0.005778,-0.083528,-9.579835,90.67
47999.50745,7587.791989,71861.39725,527.445494,78.193055,346.001408,0.005778,-0.083516,-9.579825,90.68
48004.78191,7588.573912,71864.85631,527.445552,78.19222,345.905609,0.005778,-0.083504,-9.579815,90.69
48010.05636,7589.355825,71868.3144,527.44561,78.191385,345.809811,0.005777,-0.083493,-9.579805,90.7
48015.33082,7590.137731,71871.77154,527.445668,78.19055,345.714013,0.005777,-0.083481,-9.579795,90.71
48020.60528,7590.919628,71875.22773,527.445725,78.189716,345.618216,0.005777,-0.083469,-9.579785,90.72
48025.87974,7591.701517,71878.68295,527.445783,78.188881,345.522418,0.005777,-0.083457,-9.579774,90.73
48031.15419,7592.483397,71882.13722,527.445841,78.188047,345.42662,0.005777,-0.083445,-9.579764,90.74
48036.42865,7593.265269,71885.59052,527.445899,78.187212,345.330823,0.005777,-0.083433,-9.579754,90.75
48041.70311,7594.047133,71889.04287,527.445957,78.186378,345.235025,0.005777,-0.083421,-9.579744,90.76
48046.97757,7594.828989,71892.49427,527.446014,78.185544,345.139228,0.005777,-0.08341,-9.579734,90.77
48052.25203,7595.610836,71895.9447,527.446072,78.18471,345.043431,0.005777,-0.083398,-9.579724,90.78
48057.52649,7596.392675,71899.39418,527.44613,78.183876,344.947633,0.005777,-0.083386,-9.579713,90.79
48062.80096,7597.174505,71902.8427,527.446188,78.183042,344.851836,0.005777,-0.083374,-9.579703,90.8
48068.07542,7597.956327,71906.29026,527.446245,78.182209,344.75604,0.005777,-0.083362,-9.579693,90.81
48073.34988,7598.738141,71909.73686,527.446303,78.181375,344.660243,0.005777,-0.08335,-9.579683,90.82
48078.62435,7599.519946,71913.1825,527.446361,78.180542,344.564446,0.005776,-0.083338,-9.579673,90.83
48083.89881,7600.301743,71916.62719,527.446419,78.179709,344.468649,0.005776,-0.083327,-9.579663,90.84
48089.17327,7601.083532,71920.07092,527.446476,78.178875,344.372853,0.005776,-0.083315,-9.579653,90.85
48094.44774,7601.865312,71923.51369,527.446534,78.178042,344.277056,0.005776,-0.083303,-9.579643,90.86
48099.72221,7602.647085,71926.9555,527.446592,78.17721,344.18126,0.005776,-0.083291,-9.579632,90.87
48104.99667,7603.428848,71930.39636,527.44665,78.176377,344.085464,0.005776,-0.083279,-9.579622,90.88
48110.27114,7604.210604,71933.83625,527.446707,78.175544,343.989668,0.005776,-0.083267,-9.579612,90.89
48115.54561,7604.992351,71937.27519,527.446765,78.174712,343.893872,0.005776,-0.083255,-9.579602,90.9
48120.82008,7605.77409,71940.71317,527.446823,78.173879,343.798076,0.005776,-0.083244,-9.579592,90.91
48126.09454,7606.55582,71944.15019,527.446881,78.173047,343.70228,0.005776,-0.083232,-9.579582,90.92
48131.36901,7607.337542,71947.58626,527.446939,78.172215,343.606484,0.005776,-0.08322,-9.579572,90.93
48136.64348,7608.119256,71951.02137,527.446996,78.171382,343.510689,0.005776,-0.083208,-9.579562,90.94
48141.91795,7608.900962,71954.45552,527.447054,78.170551,343.414893,0.005775,-0.083196,-9.579552,90.95
48147.19242,7609.682659,71957.88871,527.447112,78.169719,343.319098,0.005775,-0.083184,-9.579541,90.96
48152.4669,7610.464348,71961.32094,527.44717,78.168887,343.223302,0.005775,-0.083172,-9.579531,90.97
48157.74137,7611.246028,71964.75221,527.447227,78.168055,343.127507,0.005775,-0.083161,-9.579521,90.98
48163.01584,7612.0277,71968.18253,527.447285,78.167224,343.031712,0.005775,-0.083149,-9.579511,90.99
48168.29032,7612.809364,71971.61189,527.447343,78.166392,342.935917,0.005775,-0.083137,-9.579501,91
48173.56479,7613.59102,71975.04029,527.447401,78.165561,342.840122,0.005775,-0.083125,-9.579491,91.01
48178.83926,7614.372667,71978.46774,527.447458,78.16473,342.744327,0.005775,-0.083113,-9.579481,91.02
48184.11374,7615.154306,71981.89422,527.447516,78.163899,342.648533,0.005775,-0.083101,-9.579471,91.03
48189.38821,7615.935937,71985.31975,527.447574,78.163068,342.552738,0.005775,-0.08309,-9.579461,91.04
48194.66269,7616.717559,71988.74432,527.447632,78.162237,342.456943,0.005775,-0.083078,-9.579451,91.05
48199.93717,7617.499173,71992.16793,527.447689,78.161407,342.361149,0.005775,-0.083066,-9.579441,91.06
48205.21165,7618.280779,71995.59058,527.447747,78.160576,342.265355,0.005774,-0.083054,-9.579431,91.07
48210.48612,7619.062377,71999.01228,527.447805,78.159746,342.169561,0.005774,-0.083042,-9.579421,91.08
48215.7606,7619.843966,72002.43302,527.447862,78.158915,342.073766,0.005774,-0.08303,-9.579411,91.09
48221.03508,7620.625547,72005.8528,527.44792,78.158085,341.977972,0.005774,-0.083018,-9.5794,91.1
48226.30956,7621.407119,72009.27162,527.447978,78.157255,341.882179,0.005774,-0.083007,-9.57939,91.11
48231.58404,7622.188683,72012.68948,527.448036,78.156425,341.786385,0.005774,-0.082995,-9.57938,91.12
48236.85852,7622.970239,72016.10639,527.448093,78.155595,341.690591,0.005774,-0.082983,-9.57937,91.13
48242.133,7623.751787,72019.52233,527.448151,78.154766,341.594797,0.005774,-0.082971,-9.57936,91.14
48247.40749,7624.533326,72022.93732,527.448209,78.153936,341.499004,0.005774,-0.082959,-9.57935,91.15
48252.68197,7625.314858,72026.35136,527.448267,78.153107,341.403211,0.005774,-0.082947,-9.57934,91.16
48257.95645,7626.09638,72029.76443,527.448324,78.152277,341.307417,0.005774,-0.082935,-9.57933,91.17
48263.23094,7626.877895,72033.17655,527.448382,78.151448,341.211624,0.005774,-0.082924,-9.57932,91.18
48268.50542,7627.659401,72036.58771,527.44844,78.150619,341.115831,0.005774,-0.082912,-9.57931,91.19
48273.7799,7628.440899,72039.99791,527.448498,78.14979,341.020038,0.005773,-0.0829,-9.5793,91.2
48279.05439,7629.222388,72043.40715,527.448555,78.148961,340.924245,0.005773,-0.082888,-9.57929,91.21
48284.32888,7630.00387,72046.81543,527.448613,78.148132,340.828452,0.005773,-0.082876,-9.57928,91.22
48289.60336,7630.785343,72050.22276,527.448671,78.147304,340.73266,0.005773,-0.082864,-9.57927,91.23
48294.87785,7631.566808,72053.62913,527.448729,78.146475,340.636867,0.005773,-0.082852,-9.57926,91.24
48300.15234,7632.348264,72057.03454,527.448786,78.145647,340.541074,0.005773,-0.082841,-9.57925,91.25
48305.42683,7633.129712,72060.43899,527.448844,78.144818,340.445282,0.005773,-0.082829,-9.57924,91.26
48310.70132,7633.911152,72063.84249,527.448902,78.14399,340.34949,0.005773,-0.082817,-9.57923,91.27
48315.97581,7634.692584,72067.24502,527.448959,78.143162,340.253698,0.005773,-0.082805,-9.57922,91.28
48321.2503,7635.474007,72070.6466,527.449017,78.142334,340.157905,0.005773,-0.082793,-9.57921,91.29
48326.52479,7636.255422,72074.04722,527.449075,78.141507,340.062113,0.005773,-0.082781,-9.5792,91.3
48331.79928,7637.036829,72077.44689,527.449133,78.140679,339.966322,0.005773,-0.082769,-9.57919,91.31
48337.07377,7637.818227,72080.84559,527.44919,78.139851,339.87053,0.005773,-0.082758,-9.57918,91.32
48342.34826,7638.599618,72084.24334,527.449248,78.139024,339.774738,0.005772,-0.082746,-9.57917,91.33
48347.62276,7639.381,72087.64013,527.449306,78.138196,339.678946,0.005772,-0.082734,-9.57916,91.34
48352.89725,7640.162373,72091.03596,527.449364,78.137369,339.583155,0.005772,-0.082722,-9.57915,91.35
48358.17174,7640.943739,72094.43083,527.449421,78.136542,339.487364,0.005772,-0.08271,-9.57914,91.36
48363.44624,7641.725096,72097.82475,527.449479,78.135715,339.391572,0.005772,-0.082698,-9.57913,91.37
48368.72073,7642.506445,72101.21771,527.449537,78.134888,339.295781,0.005772,-0.082686,-9.57912,91.38
48373.99523,7643.287785,72104.60971,527.449594,78.134062,339.19999,0.005772,-0.082675,-9.57911,91.39
48379.26973,7644.069118,72108.00075,527.449652,78.133235,339.104199,0.005772,-0.082663,-9.5791,91.4
48384.54422,7644.850442,72111.39083,527.44971,78.132408,339.008408,0.005772,-0.082651,-9.57909,91.41
48389.81872,7645.631758,72114.77996,527.449768,78.131582,338.912617,0.005772,-0.082639,-9.57908,91.42
48395.09322,7646.413065,72118.16813,527.449825,78.130756,338.816827,0.005772,-0.082627,-9.57907,91.43
48400.36772,7647.194365,72121.55534,527.449883,78.12993,338.721036,0.005772,-0.082615,-9.57906,91.44
48405.64222,7647.975656,72124.94159,527.449941,78.129104,338.625245,0.005771,-0.082603,-9.57905,91.45
48410.91672,7648.756938,72128.32689,527.449998,78.128278,338.529455,0.005771,-0.082592,-9.57904,91.46
48416.19122,7649.538213,72131.71122,527.450056,78.127452,338.433665,0.005771,-0.08258,-9.579031,91.47
48421.46572,7650.319479,72135.0946,527.450114,78.126626,338.337874,0.005771,-0.082568,-9.579021,91.48
48426.74022,7651.100737,72138.47702,527.450172,78.125801,338.242084,0.005771,-0.082556,-9.579011,91.49
48432.01472,7651.881987,72141.85848,527.450229,78.124975,338.146294,0.005771,-0.082544,-9.579001,91.5
48437.28923,7652.663228,72145.23899,527.450287,78.12415,338.050504,0.005771,-0.082532,-9.578991,91.51
48442.56373,7653.444462,72148.61854,527.450345,78.123325,337.954715,0.005771,-0.08252,-9.578981,91.52
48447.83823,7654.225687,72151.99713,527.450402,78.1225,337.858925,0.005771,-0.082509,-9.578971,91.53
48453.11274,7655.006903,72155.37476,527.45046,78.121675,337.763135,0.005771,-0.082497,-9.578961,91.54
48458.38724,7655.788112,72158.75143,527.450518,78.12085,337.667346,0.005771,-0.082485,-9.578951,91.55
48463.66175,7656.569312,72162.12715,527.450576,78.120025,337.571556,0.005771,-0.082473,-9.578941,91.56
48468.93625,7657.350504,72165.5019,527.450633,78.1192,337.475767,0.005771,-0.082461,-9.578931,91.57
48474.21076,7658.131688,72168.8757,527.450691,78.118376,337.379978,0.00577,-0.082449,-9.578921,91.58
48479.48527,7658.912863,72172.24855,527.450749,78.117552,337.284189,0.00577,-0.082437,-9.578911,91.59
48484.75978,7659.694031,72175.62043,527.450806,78.116727,337.1884,0.00577,-0.082426,-9.578901,91.6
48490.03429,7660.47519,72178.99136,527.450864,78.115903,337.092611,0.00577,-0.082414,-9.578892,91.61
48495.3088,7661.256341,72182.36132,527.450922,78.115079,336.996822,0.00577,-0.082402,-9.578882,91.62
48500.5833,7662.037483,72185.73033,527.450979,78.114255,336.901033,0.00577,-0.08239,-9.578872,91.63
48505.85782,7662.818617,72189.09839,527.451037,78.113431,336.805245,0.00577,-0.082378,-9.578862,91.64
48511.13233,7663.599743,72192.46548,527.451095,78.112608,336.709456,0.00577,-0.082366,-9.578852,91.65
48516.40684,7664.380861,72195.83162,527.451153,78.111784,336.613668,0.00577,-0.082354,-9.578842,91.66
48521.68135,7665.161971,72199.1968,527.45121,78.110961,336.517879,0.00577,-0.082343,-9.578832,91.67
48526.95586,7665.943072,72202.56102,527.451268,78.110138,336.422091,0.00577,-0.082331,-9.578822,91.68
48532.23038,7666.724165,72205.92428,527.451326,78.109314,336.326303,0.00577,-0.082319,-9.578812,91.69
48537.50489,7667.50525,72209.28659,527.451383,78.108491,336.230515,0.005769,-0.082307,-9.578803,91.7
48542.7794,7668.286327,72212.64793,527.451441,78.107668,336.134727,0.005769,-0.082295,-9.578793,91.71
48548.05392,7669.067395,72216.00832,527.451499,78.106845,336.038939,0.005769,-0.082283,-9.578783,91.72
48553.32843,7669.848456,72219.36775,527.451556,78.106023,335.943152,0.005769,-0.082271,-9.578773,91.73
48558.60295,7670.629508,72222.72623,527.451614,78.1052,335.847364,0.005769,-0.08226,-9.578763,91.74
48563.87747,7671.410551,72226.08374,527.451672,78.104378,335.751576,0.005769,-0.082248,-9.578753,91.75
48569.15198,7672.191587,72229.4403,527.451729,78.103555,335.655789,0.005769,-0.082236,-9.578743,91.76
48574.4265,7672.972614,72232.7959,527.451787,78.102733,335.560002,0.005769,-0.082224,-9.578733,91.77
48579.70102,7673.753633,72236.15054,527.451845,78.101911,335.464214,0.005769,-0.082212,-9.578724,91.78
48584.97554,7674.534644,72239.50423,527.451903,78.101089,335.368427,0.005769,-0.0822,-9.578714,91.79
48590.25006,7675.315647,72242.85695,527.45196,78.100267,335.27264,0.005769,-0.082188,-9.578704,91.8
